interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2015-05-24 00:00:00+00:00,False,-15.106775201520456,2.3641453796422334,False,-16.579901205288447,2.666382048367669,False,-15.667670021777456,2.077928124685483,False,-16.35329426470205,2.0770023036741008,False,-16.00159991197451,2.2963644590754178
2015-05-29 00:00:00+00:00,False,-15.3918569466639,2.3648610135745547,False,-17.803985415714696,2.6669466371084734,False,-15.960092761506626,2.079174392183706,False,-16.09228197367608,2.0779641674209173,False,-16.174020080490326,2.2972365475829477
2015-06-05 00:00:00+00:00,False,-15.693415629096783,2.365862901079805,False,-18.322989447026732,2.6677370613455995,True,-16.036605887365553,2.080919166681219,False,-16.63019419222497,2.07931077666646,False,-16.329565487523336,2.2984574714934896
2015-06-10 00:00:00+00:00,False,-15.967590181282521,2.3665785350121267,False,-18.2822093168741,2.668301650086404,False,-15.800090538355445,2.0821654341794424,False,-17.18327589853936,2.080272640413276,False,-16.461551345601627,2.2993295600010195
2015-06-17 00:00:00+00:00,False,-16.181549125218037,2.367580422517377,False,-17.87310420860026,2.66909207432353,False,-15.250552655232406,2.083910208676955,False,-17.168900669648615,2.081619249658819,False,-16.56691809748999,2.3005504839115614
2015-06-22 00:00:00+00:00,False,-16.346579341034374,2.368296056449698,False,-17.47178596832437,2.6696566630643344,False,-14.77649738577207,2.085156476175179,False,-16.80895647793702,2.082581113405635,False,-16.657107106899936,2.3014225724190913
2015-06-29 00:00:00+00:00,False,-16.48499729839608,2.3692979439549484,False,-17.500529607859512,2.6704470873014605,False,-14.751447338339469,2.0869012506726916,False,-16.52645989462759,2.0839277226511776,False,-16.747184967779702,2.3026434963296327
2015-07-04 00:00:00+00:00,False,-16.619119466967703,2.37001357788727,False,-18.38161013901877,2.671011676042265,False,-15.100495756637656,2.088147518170915,False,-16.744427490943327,2.084889586397994,False,-16.85221827407749,2.3035155848371627
2015-07-16 00:00:00+00:00,False,-16.780185933757593,2.3717310993248417,False,-19.53229294672806,2.6723666890201954,False,-15.599965938589497,2.0911385601666512,True,-17.435692317621044,2.087198059390353,False,-16.987273619741515,2.3056085972552345
2015-07-23 00:00:00+00:00,False,-17.035131255149263,2.372732986830092,False,-19.17314137793101,2.673157113257321,False,-15.879530763659197,2.092883334664164,False,-16.77235334345266,2.0885446686358957,False,-17.16741759872,2.3068295211657763
2015-07-28 00:00:00+00:00,False,-17.459813604870035,2.3734486207624137,True,-20.872698174435698,2.6737217019981254,False,-15.532200506696269,2.094129602162387,True,-15.652388756679844,2.089506532382712,False,-17.407716804961147,2.3077016096733063
2015-08-04 00:00:00+00:00,False,-18.07307491875091,2.374450508267664,False,-17.97728123692746,2.6745121262352516,False,-14.479211739669289,2.0958743766599004,False,-20.78538921812367,2.0908531416282545,False,-17.705583916777123,2.308922533583848
2015-08-09 00:00:00+00:00,False,-18.66569218103769,2.3751661421999852,False,-19.217099912248322,2.675076714976056,True,-13.954706223023152,2.0971206441581236,False,-20.951775818019065,2.091815005375071,False,-17.98781594993585,2.3097946220913776
2015-08-16 00:00:00+00:00,False,-18.971426138079902,2.3761680297052354,False,-18.198710630617363,2.675867139213182,False,-14.785791714610172,2.0988654186556364,False,-20.87250022045238,2.093161614620614,False,-18.16355600456921,2.3110155460019195
2015-08-21 00:00:00+00:00,False,-18.789905344181662,2.376883663637557,True,-17.6227030648231,2.6764317279539864,False,-15.379866379323925,2.10011168615386,False,-20.362701623891606,2.09412347836743,False,-18.141947180809062,2.3118876345094495
